entry_id,specimen_id,specimen_scale,source,title,authors,year,frm_h,frm_l,col_h,col_d,bm_h,bm_t,bbm_h,bbm_t,slb_d,slb_h,col_ext,bm_ext,bbm_ext,inf_type,inf_opn_type,inf_win_h,inf_win_v,inf_win_ph,inf_win_pv,inf_door_h,inf_door_v,inf_door_ph,inf_door_pv,inf_dp,inf_bnd_pat,inf_inff_intfc,inf_interface_bottom,inf_interface_left,inf_interface_top,inf_interface_right,inf_ul,inf_uh,inf_ut,inf_uhead_t,inf_ubed_t,col_cover,col_long_reinf_corner,col_long_reinf_top,col_long_reinf_mid,col_long_reinf_bot,col_trans_crit_top_distance,col_trans_crit_top_reinf,col_trans_crit_bot_distance,col_trans_crit_bot_reinf,col_trans_mid_reinf,bm_cover,bm_long_reinf_corner,bm_long_reinf_top,bm_long_reinf_mid,bm_long_reinf_bot,bm_trans_crit_left_distance,bm_trans_crit_left_reinf,bm_trans_crit_right_distance,bm_trans_crit_right_reinf,bm_trans_mid_reinf,bbm_cover,bbm_long_reinf_corner,bbm_long_reinf_top,bbm_long_reinf_mid,bbm_long_reinf_bot,bbm_trans_crit_left_distance,bbm_trans_crit_left_reinf,bbm_trans_crit_right_distance,bbm_trans_crit_right_reinf,bbm_trans_mid_reinf,slb_cover,slb_top_l_reinf,slb_top_d_reinf,slb_bot_l_reinf,slb_bot_d_reinf,fc,Ec,conc_prop_day,conc_density,fy,fu,Ey,stl_density,inf_unit_density,inf_mortar_density,inf_unit_compressive_strength_length,inf_unit_compressive_strength_height,inf_unit_compressive_strength_width,inf_mortar_type,inf_mortar_compressive_strength,inf_assembly_compressive_strength_height,inf_assembly_compressive_strength_diagonal,inp_loading_protocol,inp_cyclic_number_of_cycles,inp_cyclic_repetition,inp_cyclic_protocol,inp_column_vertical_load,inp_beam_vertical_load,oop_loading_protocol,oop_cyclic_number_of_cycles,oop_cyclic_repetition,oop_cyclic_protocol,oop_column_vertical_load,oop_beam_vertical_load,glb_initial_stiffness,glb_peak_lateral_load,glb_drift_at_peak_lateral_load,glb_peak_lateral_drift,glb_load_at_peak_lateral_drift,glb_energy_dissipation,glb_failure_mode,lcl_crack_pattern,lcl_failure_mechanism,lcl_damage_progression,lcl_strain_distribution,retrofit_techniques,comments
171,F1,0.125,https://hdl.handle.net/2142/14253,Behavior Of Single-Story Reinforced Concrete Frames with Filler Walls,Yorulmaz and Sozen,1968,457.2,914.4,76.2,76.2,76.2,76.2,152.4,76.2,0.0,0.0,0.0,0.0,152.4,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1125,running,mortar_bond,2.54,3.302,2.54,3.302,47.5,13.335,22.225,3.302,2.54,6.35,4#4.5,0#0,4#4.5,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#6.35,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,0.0,0#0@0,0#0@0,0#0@0,0#0@0,33.9,24.34,0.0,0.0,203.4,293.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Type III cement,8.27,41.4,0.0,monotonic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,24.45,0.022,0.07,15.59,0.0,"Horizontal cracking initiated in upper part of wall and continued to propagate. After wall crack formation, no substantial load increase occurred. Failure caused primarily by shear failure in tension column and plastic hinge formation in compression column.","Crack pattern considerably different from other 2.2% reinforcement frames. Horizontal cracking first occurred in upper portion of wall, with additional cracks forming in upper wall region as deformation increased.","Shear failure in tension column followed by plastic hinge formation in compression column. Unlike other specimens, failure pattern showed predominantly horizontal cracking in upper wall region.","Horizontal cracking initiated in upper wall portion -> load continued to increase -> additional cracks formed in upper wall region -> after wall crack formation, no substantial load increase -> shear failure in tension column -> plastic hinging in compression column.",none,none,none
172,F3,0.125,https://hdl.handle.net/2142/14253,Behavior Of Single-Story Reinforced Concrete Frames with Filler Walls,Yorulmaz and Sozen,1968,457.2,914.4,76.2,76.2,76.2,76.2,152.4,76.2,0.0,0.0,0.0,0.0,152.4,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1125,running,mortar_bond,2.54,3.302,2.54,3.302,47.5,13.335,22.225,3.302,2.54,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#6.35,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,0.0,0#0@0,0#0@0,0#0@0,0#0@0,36.7,26.685,0.0,0.0,203.4,293.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Type III cement,9.03,41.4,0.0,monotonic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,15.56,0.0002,0.001,13.7,0.0,"Maximum load of 3500 lb reached without visible cracks. At maximum load, crack occurred suddenly in top portion of wall with loud report, causing load drop to approximately 3000 lb. Pure shear failure occurred in tension column followed immediately by hinging in compression column.","No cracks observed until maximum load. Sudden crack formation at top of wall at 3500 lb. At deflection of 0.13 in., cracks formed in compression column and beam. Wall crack primarily at top portion.",Top wall crack formation -> pure shear failure in tension column -> plastic hinging in compression column. Wall crack transformed specimen into system where tension column experienced combined shear and axial tension.,Elastic behavior without visible cracks until maximum load -> sudden top wall crack with audible report and immediate load drop -> cracks formed in compression column and beam -> pure shear failure in tension column -> compression column hinging.,none,none,none
173,F5,0.125,https://hdl.handle.net/2142/14253,Behavior Of Single-Story Reinforced Concrete Frames with Filler Walls,Yorulmaz and Sozen,1968,457.2,914.4,76.2,76.2,76.2,76.2,152.4,76.2,0.0,0.0,0.0,0.0,152.4,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1125,running,mortar_bond,2.54,3.302,2.54,3.302,47.5,13.335,22.225,3.302,2.54,6.35,4#4.5,0#0,4#4.5,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#6.35,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,0.0,0#0@0,0#0@0,0#0@0,0#0@0,39.8,26.133,0.0,0.0,211.0,299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Type III cement,8.27,41.4,0.0,monotonic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,23.6,0.015,0.054,17.8,0.0,Crack pattern considerably different from other specimens with 2.2% reinforcement. Horizontal cracking initiated in upper part of wall. Failure resulted from shear failures in both compression and tension columns.,Cracking first occurred in upper portion of wall as horizontal cracks. Load continued to increase with additional cracks forming in upper portion of wall. Pattern differed significantly from F1 and F6.,"After wall crack formation, no substantial load increase occurred. Final failure by shear failures in both columns, unlike F1 and F6 which showed shear in tension column and plastic hinges in compression column.","Horizontal cracking initiated in upper wall portion -> load continued to increase -> additional cracks formed in upper wall -> after wall crack formation, minimal load increase -> shear failures developed in both columns simultaneously.",none,none,none
174,F6,0.125,https://hdl.handle.net/2142/14253,Behavior Of Single-Story Reinforced Concrete Frames with Filler Walls,Yorulmaz and Sozen,1968,457.2,914.4,76.2,76.2,76.2,76.2,152.4,76.2,0.0,0.0,0.0,0.0,152.4,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1125,running,mortar_bond,2.54,3.302,2.54,3.302,47.5,13.335,22.225,3.302,2.54,6.35,4#4.5,0#0,4#4.5,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#6.35,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,0.0,0#0@0,0#0@0,0#0@0,0#0@0,27.0,21.79,0.0,0.0,211.0,299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Type III cement,8.27,41.4,0.0,monotonic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,24.02,0.001,0.085,18.68,0.0,No appreciable differences in behavior from specimen F5. Failure caused primarily by shear failure in tension column accompanied by plastic hinge formation in compression column.,"Similar crack development pattern to F5, with cracking initiating in upper portion of wall.",Shear failure in tension column followed by plastic hinging in compression column. Similar mechanism to F1 but different from F5 which showed shear failures in both columns.,"Similar damage progression to F5 with horizontal cracking in upper wall, continued load increase with additional cracking, followed by final shear and flexural failures in columns.",none,none,none
175,F7,0.125,https://hdl.handle.net/2142/14253,Behavior Of Single-Story Reinforced Concrete Frames with Filler Walls,Yorulmaz and Sozen,1968,457.2,914.4,76.2,76.2,76.2,76.2,152.4,76.2,0.0,0.0,0.0,0.0,152.4,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1125,running,mortar_bond,2.54,3.302,2.54,3.302,47.5,13.335,22.225,3.302,2.54,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#6.35,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,0.0,0#0@0,0#0@0,0#0@0,0#0@0,33.4,21.308,0.0,0.0,211.0,299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Type III cement,9.03,41.4,0.0,monotonic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,19.127,0.00067,0.0015,17.348,0.0,"Distinguished from F3 only by location of plastic hinge in compression column occurring at lower location, resulting in stiffer frame. Final failure occurred in compression column with pure shear failure in tension column.","Similar initial cracking pattern to F3 with top wall crack formation. Hinge location in compression column differed, forming at lower position than F3.",Pure shear failure in tension column followed by plastic hinging in compression column at lower location than F3. Lower hinge location resulted in stiffer overall frame response.,"Similar to F3 but with hinge formation at different location in compression column, affecting overall stiffness and final collapse mechanism.",none,none,none
176,F8,0.125,https://hdl.handle.net/2142/14253,Behavior Of Single-Story Reinforced Concrete Frames with Filler Walls,Yorulmaz and Sozen,1968,457.2,914.4,76.2,76.2,76.2,76.2,152.4,76.2,0.0,0.0,0.0,0.0,152.4,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1125,running,mortar_bond,2.54,3.302,2.54,3.302,47.5,13.335,22.225,3.302,2.54,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#4.5,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,6.35,4#6.35,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,0#0@0,0.0,0#0@0,0#0@0,0#0@0,0#0@0,29.4,19.858,0.0,0.0,211.0,299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Type III cement,9.03,41.4,0.0,monotonic,0,none,none,0.0,0.0,none,0,none,none,0.0,0.0,0.0,20.42,0.0007,0.0491,16.01,0.0,"Failure mechanism substantially different from F3 and F7. Wall crack had limited horizontal portion and was mostly inclined, forming gradually with yielding of reinforcement at pull point on tension column side. Virtually no cracking in tension column. Failure resulted from shear failure in compression column.","Wall crack pattern showed limited horizontal portion and was mostly inclined, contrasting with F3 and F7. Virtually no cracking observed in tension column. Crack formation was gradual rather than sudden.","Unique mechanism with gradual wall crack formation accompanied by reinforcement yielding at pull point on tension column side. Shear failure occurred in compression column rather than tension column, distinguishing it from F3 and F7.",Initial cracking similar to F3 and F7 -> gradual formation of mostly inclined wall crack -> reinforcement yielding at pull point on tension column side -> minimal cracking in tension column -> shear failure in compression column.,none,none,none
177,Bare,0.5,https://doi.org/10.1007/s10518-010-9242-2,Earthquake performance improvement of low rise RC buildings using high strength clay brick walls,Yuksel and Teymur,2011,1525.5,2200.0,250.0,200.0,325.0,200.0,500,700,820,120,0.0,0.0,400,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,4#16,0#0,2#16,0#0,0.0,0#0@0,0.0,0#0@0,#6@200,40,4#16,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6@200,40,4#20,2#16,2#12,2#16,0.0,0#0@0,0.0,0#0@0,#6@100,40,#10@160,#6@200,#10@160,#6@200,18.0,0.0,0.0,0.0,220.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,cyclic,3,increasing,custom,0.0,0.0,none,0,none,none,0.0,0.0,35000.0,76,0.0075,0.01,76,4.9,none,none,none,none,none,none,Additional perpendicular beams need to be added at the end of the T beam.
178,S0,0.5,https://doi.org/10.1007/s10518-010-9242-2,Earthquake performance improvement of low rise RC buildings using high strength clay brick walls,Yuksel and Teymur,2011,1525.5,2200.0,250.0,200.0,325.0,200.0,500,700,820,120,0.0,0.0,400,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,running,mortar_bond,10,10,10,10,217,102,60,10,10,40,4#16,0#0,2#16,0#0,0.0,0#0@0,0.0,0#0@0,#6@200,40,4#16,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6@200,40,4#20,2#16,2#12,2#16,0.0,0#0@0,0.0,0#0@0,#6@100,40,#10@160,#6@200,#10@160,#6@200,18.0,0.0,0.0,0.0,220.0,400.0,0.0,0.0,0.0,0.0,14.7,31.5,0.0,none,24.4,25.3,0.0,cyclic,3,increasing,custom,0.0,0.0,none,0,none,none,0.0,0.0,266000.0,213,0.0054,0.01,150,13.75,Brick crushing and shear failure at ends of non-ductile columns,Diagonal cracking in masonry,Shear failure at column ends with brick crushing,Progressive diagonal cracking with increasing drift levels,High tensile strains at masonry joints and compression strains at brick interfaces,none,Additional perpendicular beams need to be added at the end of the T beam.
179,S1,0.5,https://doi.org/10.1007/s10518-010-9242-2,Earthquake performance improvement of low rise RC buildings using high strength clay brick walls,Yuksel and Teymur,2011,1525.5,2200.0,250.0,200.0,325.0,200.0,500,700,820,120,0.0,0.0,400,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,running,mortar_bond,10,10,10,10,217,102,60,10,10,40,4#16,0#0,2#16,0#0,0.0,0#0@0,0.0,0#0@0,#6@200,40,4#16,0#0,0#0,0#0,0.0,0#0@0,0.0,0#0@0,#6@200,40,4#20,2#16,2#12,2#16,0.0,0#0@0,0.0,0#0@0,#6@100,40,#10@160,#6@200,#10@160,#6@200,18.0,0.0,0.0,0.0,220.0,400.0,0.0,0.0,0.0,0.0,14.7,31.5,0.0,none,24.4,25.3,0.0,cyclic,3,increasing,custom,0.0,0.0,none,0,none,none,0.0,0.0,345000.0,269,0.0075,0.01,193,2.0,Brick crushing and shear failure at ends of non-ductile columns,Diagonal cracking in masonry with progressive development,Shear failure at column ends with brick crushing,Progressive diagonal cracking with increasing drift levels,High tensile strains at masonry joints and compression strains at brick interfaces,The specimen was retrofitted with high strength clay brick infill walls integrated into RC frames using shear keys. The infill wall was constructed leaving gaps between adjacent columns and beam. Steel shear keys were inserted into beams and columns to provide connection. High strength infill wall was constructed by casting concrete all around the wall to provide contact between the infill wall and peripheral reinforced concrete members.,"Additional perpendicular beams need to be added at the end of the T beam.
Shear key modeling."
180,M1,0.5,https://www.iitk.ac.in/nicee/wcee/article/8_vol6_863.pdf,THE BEHAVIOUR OF MASONRY INFILLED REINFORCED CONCRETE FRAMES SUBJECTED TO CYCLIC LATERAL LOADING,Zarnic and Tomazevic,1988,1720.0,2520.0,220.0,220.0,220.0,220.0,600,400,0.0,0.0,0.0,0.0,400,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4#16,0#0,4#16,0#0,300,#6@50,500,#6@50,#6@100,10,4#16,0#0,0#0,0#0,650,#6@50,650,#6@50,#8@100,10,4#16,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#8@130,0.0,0#0@0,0#0@0,0#0@0,0#0@0,15.4,17.9,0.0,0.0,456.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,cyclic,1,increasing,custom,100.0,0.0,none,0,none,none,0.0,0.0,0.0,151,0.03,0.07,147,0.0,Shear failure of reinforced concrete frame columns,Flexural cracking in reinforced concrete frame members,Columns failing in shear due to lateral loading,Frame members experience flexural and shear stresses leading to ultimate failure,Strain development in reinforcement showing yielding and ultimate failure,None applied to M1 specimen,The geometry and reinforcement are not well visible
181,M2,0.5,https://www.iitk.ac.in/nicee/wcee/article/8_vol6_863.pdf,THE BEHAVIOUR OF MASONRY INFILLED REINFORCED CONCRETE FRAMES SUBJECTED TO CYCLIC LATERAL LOADING,Zarnic and Tomazevic,1988,1720.0,2520.0,220.0,220.0,220.0,220.0,600,400,0.0,0.0,0.0,0.0,400,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,running,mortar_bond,10,10,10,10,220,65,100,10,10,10,4#16,0#0,4#16,0#0,300,#6@50,500,#6@50,#6@100,10,4#16,0#0,0#0,0#0,650,#6@50,650,#6@50,#8@100,10,4#16,2#12,2#12,2#12,0.0,0#0@0,0.0,0#0@0,#8@130,0.0,0#0@0,0#0@0,0#0@0,0#0@0,15.4,17.9,0.0,0.0,456.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,cyclic,1,increasing,custom,100.0,0.0,none,0,none,none,0.0,0.0,0.0,335,0.01,0.02,330,0.0,Shear failure of reinforced concrete frame columns,Diagonal cracking in masonry infill followed by flexural cracking in frame members,"Masonry infill diagonal cracking occurs first, then frame columns fail in shear","Initial monolithic behavior between frame and infill until diagonal cracking occurs, followed by load transfer to frame",Strain development showing masonry infill cracking and reinforcement yielding,M2 represents a specimen with unreinforced masonry infill without additional retrofitting,The geometry and reinforcement are not well visible
182,1,1.0,https://doi.org/10.1080/13632469.2016.1138171,Experimental and Finite Element Analytical Investigation of Seismic Behavior of Full-Scale Masonry Infilled RC Frames,"Changhai Zhai, Jingchang Kong, Xiaoming Wang, ZhiQiang Chen",2016,3000.0,3500.0,350.0,350.0,400.0,350.0,700,500,0.0,0.0,200,200,500,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4#16,1#16,2#16,1#16,650,#8@100,600,#8@100,3#8@150,25,4#16,0#0,0#0,0#0,600,#8@100,600,#8@100,#8@150,25,4#25,2#25,2#14,2#25,0.0,0#0@0,0.0,0#0@0,#10@100,0.0,0#0@0,0#0@0,0#0@0,0#0@0,27.7,27.53,28,0.0,472.0,656.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,cyclic,2,increasing,custom,700.0,0.0,none,0,none,none,0.0,0.0,0.0,225,0.0289,0.05,200,0.0,Plastic hinge formation at column bases with ductile behavior,"Micro cracks initiated at 40 cm height (6 cm long) that closed after unloading, flexural cracks at column ends",Concrete cracking and crushing at column bottom ends due to flexural failure,"Cracks initiated at drift of 0.23% (6 cm micro crack), progressed to flexural cracks at 0.53%, concrete crushing at 3.2%","Strains observed at frame critical points through strain gauges, with cracking in column bases",No retrofit techniques applied as this is a reference specimen,"The columns and base beam need additional internal stirrups
Stirrups inside joints need to be added"
183,2,1.0,https://doi.org/10.1080/13632469.2016.1138171,Experimental and Finite Element Analytical Investigation of Seismic Behavior of Full-Scale Masonry Infilled RC Frames,"Changhai Zhai, Jingchang Kong, Xiaoming Wang, ZhiQiang Chen",2016,3000.0,3500.0,350.0,350.0,400.0,350.0,700,500,0.0,0.0,200,200,500,one_wythe,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,running,mortar_bond,10,10,10,10,390.0,190.0,190.0,10.0,10.0,25,4#16,1#16,2#16,1#16,650,#8@100,600,#8@100,3#8@150,25,4#16,0#0,0#0,0#0,600,#8@100,600,#8@100,#8@150,25,4#25,2#25,2#14,2#25,0.0,0#0@0,0.0,0#0@0,#10@100,0.0,0#0@0,0#0@0,0#0@0,0#0@0,27.7,27.53,28,0.0,472.0,656.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,cement:sand:water = 1:6.3:1.17,4.56,0.0,0.0,cyclic,2,increasing,custom,700.0,0.0,none,0,none,none,0.0,0.0,0.0,310.2,0.0067,0.03,220,0.0,"Plastic hinge formation at column bases with ductile behavior, but with reduced ductility compared to bare frame due to infill wall effects","Diagonal cracks initiated in center of infill at drift of 0.11%, flexural cracks at column ends at drift of 0.16%, propagation of former cracks in width and length but no new cracks observed after initial cycles","Concrete cracking in infill wall leading to shear failure in columns, with concrete crushing observed at bottom ends of columns","Diagonal cracks initiated at drift 0.11% in center of infill, flexural cracks formed at column ends at drift 0.16%, cracking progressed until drift of 1.33% where wall segment tended to fall off due to excessive out-of-plane deflection","Strains monitored in reinforcing bars and deformations measured at different locations, with cracking observed in column bases and infill wall",No retrofit techniques applied as this is a test specimen,"The columns and base beam need additional internal stirrups
Stirrups inside joints need to be added"
184,3,1.0,https://doi.org/10.1080/13632469.2016.1138171,Experimental and Finite Element Analytical Investigation of Seismic Behavior of Full-Scale Masonry Infilled RC Frames,"Changhai Zhai, Jingchang Kong, Xiaoming Wang, ZhiQiang Chen",2016,3000.0,3500.0,350.0,350.0,400.0,350.0,700,500,0.0,0.0,200,200,500,one_wythe,window,1200,1200,800.0,800,0.0,0.0,0.0,0.0,95.0,running,mortar_bond,10,10,10,10,390.0,190.0,190.0,10.0,10.0,25,4#16,1#16,2#16,1#16,650,#8@100,600,#8@100,3#8@150,25,4#16,0#0,0#0,0#0,600,#8@100,600,#8@100,#8@150,25,4#25,2#25,2#14,2#25,0.0,0#0@0,0.0,0#0@0,#10@100,0.0,0#0@0,0#0@0,0#0@0,0#0@0,27.7,27.53,28,0.0,472.0,656.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,cement:sand:water = 1:6.3:1.17,4.56,0.0,0.0,cyclic,2,increasing,custom,700.0,0.0,none,0,none,none,0.0,0.0,0.0,266.8,0.0161,0.04,247,0.0,Plastic hinge formation at column bases with highly ductile behavior due to better crack distribution and slower propagation,"Diagonal cracks initiated at bottom corner of window opening at drift of 0.21%, cracks propagated slowly and uniformly, micro cracks observed at end of lintel beam, inclined crushing of masonry units at bottom corners of window at drift of 1.87%","Concrete cracking in infill wall leading to inclined crushing of masonry units, with stress transfer through lintel beams to side masonry piers","Cracks initiated at window corner at drift of 0.21%, propagated slowly and uniformly until drift of 1.87% where masonry units crushed, with damage concentrated under window opening but better distribution in side piers","Strains monitored through strain gauges at frame critical points, with cracking observed in column bases and lintel beam ends, deformation measured at various locations including infill panel diagonals",No retrofit techniques applied as this is a test specimen.,"The columns and base beam need additional internal stirrups
Stirrups inside joints need to be added
Linterl element need to be added above opening"
185,4,1.0,https://doi.org/10.1080/13632469.2016.1138171,Experimental and Finite Element Analytical Investigation of Seismic Behavior of Full-Scale Masonry Infilled RC Frames,"Changhai Zhai, Jingchang Kong, Xiaoming Wang, ZhiQiang Chen",2016,3000.0,4300.0,350.0,350.0,400.0,350.0,700,500,0.0,0.0,200,200,500,one_wythe,window,1600,1200,1000.0,800,0.0,0.0,0.0,0.0,95.0,running,mortar_bond,10,10,10,10,390.0,190.0,190.0,10.0,10.0,25,4#16,1#16,2#16,1#16,650,#8@100,600,#8@100,3#8@150,25,4#16,0#0,0#0,0#0,600,#8@100,600,#8@100,#8@150,25,4#25,2#25,2#14,2#25,0.0,0#0@0,0.0,0#0@0,#10@100,0.0,0#0@0,0#0@0,0#0@0,0#0@0,27.7,27.53,28,0.0,472.0,656.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,cement:sand:water = 1:6.3:1.17,4.56,0.0,0.0,cyclic,2,increasing,custom,700.0,0.0,none,0,none,none,0.0,0.0,0.0,284.2,0.0173,0.034,250,0.0,Plastic hinge formation at column bases with ductile behavior but different damage sequence due to aspect ratio effects,"First cracks observed at bottom ends of RC frame columns at drift of 0.21%, followed by cracks at window corner at drift of 0.27%, masonry units crushed at same height of bottom spandrel at drift of 1.07%, masonry segment dropped out under one end of lintel beam at drift of 2.13%, damage more severe in side pier than masonry under window opening","Column cracking initiated at bottom ends due to aspect ratio effects, with stress concentration at window opening leading to crushing and failure propagation through lintel beam transfer mechanism","Cracks initiated at column ends at drift 0.21%, window corner cracks at drift 0.27%, masonry crushing at drift 1.07%, significant damage at one end of lintel beam at drift 2.13% where segment dropped out, with damage progression from columns through opening to side pier","Strains monitored through strain gauges at frame critical points, deformation measured at various locations including column ends and infill panel diagonals, with cracking observed in column bases and lintel beam ends",No retrofit techniques applied as this is a test specimen.,"The columns and base beam need additional internal stirrups
Stirrups inside joints need to be added
Linterl element need to be added above opening"
